2018-01-15,3
2018-03-12,0
2017-11-06,0
2017-11-27,0
2017-11-20,1
2017-10-16,0
2018-04-02,0
2018-02-26,2
2018-04-09,3
2018-02-05,1
2017-09-18,0
2017-12-11,0
2017-12-18,0
2017-09-11,0
2018-01-08,0
2018-01-29,2
2018-03-19,2
2018-01-01,0
2017-10-30,0
2018-01-22,2
2017-10-09,0
2017-11-13,0
2018-03-05,3
2018-03-26,0
2017-10-02,0
2017-10-23,0
2018-04-16,2
2018-02-12,0
2017-12-25,0
2018-02-19,4
2017-12-04,0
2017-09-25,0
2017-09-04,1
